Image,Skin_Tone_R,Skin_Tone_G,Skin_Tone_B,Face_Shape
image_1060.jpg,110.34655510058752,82.84329713370127,81.42125689870038,Heart
image_1061.jpg,137.830738177624,95.60506776239907,69.22109284890426,Heart
image_1062.jpg,157.1284234018811,124.17570540411286,110.18348477602424,Square
image_1064.jpg,143.6492935409458,90.89435553633218,63.72635524798154,Round
image_1065.jpg,130.24610234337638,88.23290291726447,77.24632552207875,Heart
image_1066.jpg,88.74397417503587,93.03023672883788,149.75358680057388,Heart
image_1067.jpg,245.2955882352941,211.18479196556672,195.58547345767576,Round
image_1068.jpg,75.99659253945481,66.17797704447632,49.38637015781922,Heart
image_107.jpg,137.27080344332856,102.73425394548065,85.09835007173601,Round
image_1070.jpg,168.32234864748818,163.0903463575211,154.4494060397882,Heart
image_1071.jpg,136.10577474892395,97.21610473457676,84.29429698708752,Heart
image_1073.jpg,136.00025506137413,91.61122270046228,65.71761517615177,Heart
image_1075.jpg,150.9696991276482,108.67819120526973,109.15730817162186,Round
image_1076.jpg,175.925,134.39867288378767,95.75308464849354,Heart
image_1077.jpg,118.36342993079585,92.44499711649364,66.75313581314879,Round
image_1079.jpg,150.12641284949436,122.6589530041642,116.6167757287329,Round
image_108.jpg,124.07205882352942,101.3872668579627,88.50419655667145,Round
image_1080.jpg,115.89934398654331,92.94876366694702,103.9246425567704,Heart
image_1082.jpg,101.22706155632984,115.8996128532714,107.0650406504065,Square
image_1083.jpg,140.11720070141877,110.91449067431851,109.09893193049578,Square
image_1085.jpg,84.192718794835,57.20889526542325,55.61122668579627,Heart
image_1086.jpg,134.93403926234384,97.4528732897085,81.49703747769185,Heart
image_1087.jpg,104.94506920415223,80.23882641291812,71.61422289504037,Heart
image_1088.jpg,56.386003507093896,43.07737924438068,26.56987087517934,Square
image_1089.jpg,125.08801851522163,92.90386327220936,84.11807014420509,Heart
image_109.jpg,191.49558424996016,144.4556033795632,140.7013868962219,Square
image_1090.jpg,139.68119494174482,107.5920716112532,90.05278488206876,Heart
image_1091.jpg,194.40993543758967,154.72901721664277,132.16592539454803,Heart
image_1092.jpg,154.60068149210903,124.618543758967,125.4409612625538,Heart
image_1093.jpg,186.5389446835645,142.07441415590625,135.70731707317074,Heart
image_1094.jpg,122.4528256989887,77.40681142177276,48.846698393813206,Heart
image_1095.jpg,104.11392586231572,115.3550880206097,70.78366967224846,Heart
image_1096.jpg,178.29418141240237,157.74988043998087,153.2528295871194,Round
image_1097.jpg,119.80294117647058,95.60394548063128,64.35763988522238,Round
image_1098.jpg,76.5616002379536,56.49744199881023,78.51359309934563,Heart
image_110.jpg,188.64035150645623,125.2091463414634,78.52421090387375,Heart
image_1100.jpg,78.87969870875179,81.0036944045911,69.24892395982783,Heart
image_1101.jpg,67.03586800573888,50.2319783197832,44.0042722780169,Heart
image_1103.jpg,140.0368563685637,102.00883150007972,88.58163558106169,Round
image_1104.jpg,122.03253228120516,88.93170731707318,75.01302008608322,Heart
image_1105.jpg,62.506886657101866,60.27819225251076,76.01775466284074,Heart
image_1106.jpg,108.93122907699666,93.77790530846484,93.62372070779531,Heart
image_1108.jpg,124.6561058246828,77.56304065743944,45.82994521337947,Square
image_1109.jpg,191.1436154949785,56.45405308464849,39.96090387374462,Heart
image_111.jpg,178.03084648493544,134.444368723099,111.40559540889528,Heart
image_1111.jpg,161.6856169296987,146.35344332855092,129.87604017216643,Round
image_1112.jpg,128.01230272596842,104.51093974175036,81.74250358680058,Round
image_1113.jpg,210.02904511398052,160.95297305914235,148.2245496572613,Heart
image_1114.jpg,127.85814203730273,25.076076040172165,30.41667862266858,Heart
image_1115.jpg,235.2751483190508,152.3733355306526,84.09505603164139,Round
image_1116.jpg,106.85416068866571,81.60279770444764,73.31857962697273,Heart
image_1117.jpg,146.0563725490196,102.26143790849672,85.19309462915601,Round
image_1118.jpg,193.5870098039216,120.58704584775089,102.79779411764706,Square
image_1119.jpg,83.54946197991391,54.46287661406026,49.81101147776184,Heart
image_112.jpg,93.20179340028696,78.2073888091822,64.60017934002869,Heart
image_1121.jpg,163.6371951219512,155.83418220946916,156.5970588235294,Square
image_1122.jpg,171.54471544715446,86.74002869440459,48.81377331420373,Heart
image_1123.jpg,247.4849951219512,201.2546731707317,196.6094829268293,Heart
image_1124.jpg,158.01205164992825,114.442718794835,90.2703012912482,Heart
image_1125.jpg,122.5255767963085,97.85952537903758,85.87462096242584,Heart
image_1126.jpg,153.0709534368071,119.74003801076972,98.33116883116882,Round
image_1127.jpg,168.04135581061692,134.5173242467719,113.96703730272596,Round
image_1129.jpg,195.61782639885223,122.7672525107604,91.28113342898136,Heart
image_113.jpg,140.95645905420992,150.6814446366782,159.31743800461362,Round
image_1130.jpg,112.83672883787662,101.38603538976568,88.51700940538817,Heart
image_1131.jpg,173.8892291258679,172.00010681858643,166.34160583941605,Heart
image_1132.jpg,150.41309182209469,111.26736011477762,104.68152797704448,Square
image_1133.jpg,128.1589032360912,89.38963813167544,83.66599713055955,Heart
image_1134.jpg,115.08741032998566,95.60071736011476,75.53177905308465,Heart
image_1135.jpg,124.68491484184916,112.0325962501789,92.2757621296694,Heart
image_1136.jpg,144.05918220946916,141.57101865136298,141.1998206599713,Heart
image_1137.jpg,166.00117965885542,98.1658217758648,89.42805675115575,Heart
image_1138.jpg,154.14802725968437,142.0941893830703,141.2176111908178,Square
image_1139.jpg,82.95050215208035,65.42840746054519,64.44705882352942,Heart
image_114.jpg,186.1381278538813,138.65907869997315,127.34337228041902,Square
image_1140.jpg,90.8839151920931,80.8319783197832,69.10234337637495,Heart
image_1141.jpg,159.9143113342898,124.61840028694404,107.69501434720227,Heart
image_1142.jpg,108.5919922713611,103.13879347359382,133.63528696149993,Heart
image_1143.jpg,113.2650302768166,91.41500865051904,80.55648068050749,Heart
image_1144.jpg,80.2235736399823,56.77753206545776,57.4188043638508,Heart
image_1145.jpg,172.95491391678624,136.73730272596845,103.67073170731707,Heart
image_1146.jpg,147.12525230680507,91.24628748558249,76.89190455594002,Heart
image_1147.jpg,176.46284074605452,125.50961262553804,109.04512195121951,Heart
image_1148.jpg,133.90625662778368,101.32124425592082,93.33785790031811,Square
image_1149.jpg,87.48802008608321,81.82532281205165,80.2771162123386,Round
image_1150.jpg,175.00366743813424,147.5841196368168,115.7912408759124,Round
image_1152.jpg,142.73622668579628,122.98378766140604,123.9422525107604,Round
image_1153.jpg,126.81492109038736,104.83950263032042,98.4166746373346,Heart
image_1154.jpg,108.77385222381636,70.80642037302727,53.59071018651363,Round
image_1155.jpg,87.74791965566715,86.96556671449068,78.64522955523672,Square
image_1156.jpg,130.3244305074971,104.96092848904269,119.30309256055364,Heart
image_1157.jpg,175.44575873827793,126.7469362745098,107.27309782608695,Round
image_1158.jpg,103.99027977044476,82.17094691535151,66.14587517934002,Heart
image_116.jpg,203.8605169340464,166.20085306850012,165.2722816399287,Round
image_1160.jpg,146.38970588235293,156.18637015781923,141.01194404591104,Heart
image_1161.jpg,56.270544982698965,74.84147923875433,21.77883506343714,Round
image_1162.jpg,162.17485652797706,118.95613342898136,112.45107604017215,Heart
image_1163.jpg,157.77841543121315,94.0248366013072,69.27256496094373,Round
image_1164.jpg,169.58387257341963,130.467131242741,115.05335988053758,Square
image_1165.jpg,196.88845050215207,190.3189024390244,184.8969512195122,Heart
image_1166.jpg,145.09921090387374,131.67019368723098,124.0654949784792,Round
image_1169.jpg,165.23454088952656,174.52428263988523,175.83296269727404,Round
image_117.jpg,129.45946915351507,79.29029172644668,82.2221026622031,Round
image_1170.jpg,75.45111190817791,59.93873744619799,55.53730272596844,Heart
image_1171.jpg,95.2851506456241,59.72539454806313,53.95437589670014,Square
image_1172.jpg,89.68095408895266,44.58852223816356,30.565243902439025,Heart
image_1173.jpg,177.0809899569584,153.21617647058824,144.59996413199426,Round
image_1174.jpg,104.90121951219513,95.5336800573888,87.23852223816355,Round
image_1175.jpg,124.05088125333808,121.05412141712658,144.0335410361403,Round
image_1176.jpg,107.16225091662682,67.83051171688187,66.44996014666029,Heart
image_1177.jpg,141.74081779053083,123.43622668579629,117.19637733142038,Round
image_1178.jpg,64.56933285509325,43.71961979913917,35.05781922525107,Heart
image_1179.jpg,92.27801291248208,125.29680774748924,132.5503586800574,Heart
image_118.jpg,128.86645761245674,111.94568194925029,103.12254901960785,Round
image_1180.jpg,83.4424645770717,65.30084442536139,54.9926291684557,Heart
image_1181.jpg,170.10595408895264,148.09139167862267,133.57873027259686,Round
image_1182.jpg,134.02908895265423,104.65946915351506,89.3724175035868,Round
image_1183.jpg,162.95051809341624,129.36241032998566,119.28716722461344,Round
image_1184.jpg,150.2917144906743,78.21818507890961,32.32230989956958,Heart
image_1185.jpg,140.92977044476328,93.32431850789096,104.55842898134864,Heart
image_1186.jpg,86.01212338593974,72.27101865136298,93.11183644189384,Heart
image_1187.jpg,87.17431850789096,63.73113342898135,48.56011477761837,Heart
image_1188.jpg,162.88350634371395,166.1411115916955,178.82468281430218,Heart
image_1189.jpg,81.65132711621234,46.47543041606887,45.20667144906743,Heart
image_1190.jpg,187.3873744619799,112.46739598278336,75.81036585365854,Round
image_1191.jpg,157.23232902917263,112.78858600350708,105.46121472979436,Heart
image_1193.jpg,172.2345767575323,133.4054519368723,115.97166427546628,Round
image_1194.jpg,114.8861549497848,103.90659971305595,101.24892395982783,Heart
image_1195.jpg,83.02514347202296,72.78726685796269,88.09200143472023,Heart
image_1197.jpg,179.52022955523674,130.08503108560498,111.00918220946916,Heart
image_1198.jpg,127.7970588235294,104.72274031563845,92.64343615494978,Heart
image_1199.jpg,139.16183644189385,142.13900844890802,146.48436154949783,Round
image_12.jpg,46.97144906743185,49.01517216642755,53.68931133428981,Round
image_120.jpg,160.1519965650494,121.45584657220552,93.84041791899242,Round
image_1200.jpg,53.13623693379791,62.01961672473868,61.55714285714286,Heart
image_1201.jpg,175.73116929698708,128.23769727403158,32.03106169296987,Heart
image_1202.jpg,126.89734576757532,97.54106886657102,89.98073888091822,Heart
image_1203.jpg,178.59300573888092,157.1045193687231,135.57794117647057,Square
image_1204.jpg,150.9543992773261,97.02149954832882,74.52567299006323,Heart
image_1205.jpg,175.26031689513977,110.64546911162542,87.24383122663343,Heart
image_1207.jpg,46.25007173601148,7.285868005738881,7.5581061692969875,Oval
image_1208.jpg,51.28884505021521,60.92987804878049,153.75789096126255,Round
image_1209.jpg,174.36219512195123,116.56718077474892,122.05365853658536,Round
image_121.jpg,97.2077474892396,140.39096126255382,217.663737446198,Heart
image_1210.jpg,215.13826109391124,162.2845459236326,133.22254901960784,Heart
image_1212.jpg,129.78601147776183,94.52446197991392,84.61678622668579,Heart
image_1213.jpg,94.59296987087518,51.73518651362984,39.121700143472026,Heart
image_1215.jpg,147.82137733142036,142.43558106169297,114.43974175035868,Round
image_1216.jpg,133.60893715506498,103.17824461456291,98.18497418550828,Heart
image_1217.jpg,139.61540133294696,122.11788853472424,111.16359992272773,Heart
image_1218.jpg,136.00003586800574,122.75989956958394,114.54053084648494,Heart
image_1220.jpg,245.4010043041607,154.99774031563845,164.53647776183644,Heart
image_1221.jpg,196.02299596309112,178.94427623990774,164.01034457900806,Round
image_1223.jpg,146.13285961206068,119.7088150566545,107.38924524678318,Heart
image_1224.jpg,144.34322094691535,111.54236011477762,86.99157101865136,Heart
image_1225.jpg,219.76068866571015,188.94931850789092,177.09802725968436,Heart
image_1227.jpg,172.3809899569584,98.22543041606886,69.69099713055954,Round
image_1228.jpg,193.54780806631595,144.5332695679898,129.69421329507412,Heart
image_1229.jpg,66.36445480631276,48.111979913916784,48.11517216642755,Square
image_123.jpg,145.90526506899056,129.13765432098765,124.10232389251998,Heart
image_1231.jpg,151.0245337159254,89.83142037302726,31.09279053084649,Heart
image_1233.jpg,104.82134146341464,75.5011119081779,52.345301291248205,Heart
image_1234.jpg,181.4411406025825,130.13683644189382,109.04791965566714,Heart
image_1235.jpg,161.1002670464661,99.04269182837814,84.72576108242835,Heart
image_1236.jpg,175.4674318507891,151.1301649928264,150.28134863701578,Square
image_1237.jpg,142.09042324246772,118.64282639885222,110.79802725968436,Heart
image_1238.jpg,181.3713773314204,142.19175035868005,119.81093974175036,Heart
image_1239.jpg,89.09902805794975,84.49532367504126,80.26139739592885,Heart
image_124.jpg,144.26829268292684,114.40674318507892,111.75430416068866,Heart
image_1240.jpg,147.9054519368723,94.56047345767576,65.82428263988523,Heart
image_1241.jpg,126.72851506456242,75.2213055954089,54.391750358680056,Round
image_1242.jpg,32.32457786116323,51.32754846779237,116.5593808630394,Square
image_1243.jpg,122.34375896700143,88.68177905308465,78.83780487804879,Heart
image_1244.jpg,135.34451219512195,100.57141319942612,83.28572453371592,Heart
image_1245.jpg,176.733787661406,120.48328550932568,101.9659612625538,Heart
image_1246.jpg,158.65939741750358,116.02291965566714,103.91312769010042,Heart
image_1247.jpg,47.73834289813487,45.633464849354375,49.59827833572454,Heart
image_1248.jpg,99.8871467704729,80.5291955017301,75.42957035755478,Round
image_1249.jpg,97.01233859397418,81.03231707317073,57.12873027259684,Heart
image_125.jpg,128.07618364418937,71.07413916786227,73.92492826398852,Heart
image_1250.jpg,149.09306516724337,158.19586216839676,169.1332179930796,Heart
image_1251.jpg,122.15473457675752,79.19458393113342,70.64218077474892,Round
image_1252.jpg,218.3376255380201,186.05215208034437,160.59103299856528,Square
image_1253.jpg,156.19774031563844,136.8691893830703,135.16316355810616,Heart
image_1254.jpg,177.67223816355812,127.7103299856528,105.58489956958392,Heart
image_1255.jpg,202.2416786226686,167.65157819225252,174.7296269727403,Heart
image_1256.jpg,83.95317073170732,49.27635930993456,41.88404521118382,Heart
image_1258.jpg,62.22247728359636,45.34850948509485,35.811541527179976,Round
image_1260.jpg,139.8802725968436,131.8292324246772,126.17431850789096,Heart
image_1261.jpg,182.97912482066,110.1243543758967,77.74626972740316,Heart
image_1263.jpg,187.8594332855093,138.50893113342897,110.5286944045911,Round
image_1264.jpg,132.08683644189384,105.01606886657102,84.03848637015781,Round
image_1265.jpg,119.51154949784792,103.7101506456241,100.03712338593974,Heart
image_1267.jpg,184.99447632711625,137.91194404591104,121.23400286944046,Heart
image_1269.jpg,119.9904949784792,88.73565279770445,77.43762553802009,Round
image_127.jpg,157.0484429065744,109.8003532295271,87.74034025374856,Square
image_1270.jpg,142.3852582496413,107.81043758967002,110.7254662840746,Round
image_1272.jpg,91.104670811414,47.515160210425634,33.56011477761837,Heart
image_1273.jpg,39.73558106169297,27.48719512195122,34.26298421807748,Heart
image_1274.jpg,187.0580344332855,147.40584648493544,138.5431850789096,Round
image_1275.jpg,134.09609038737446,92.7046987087518,70.6189024390244,Heart
image_1276.jpg,147.7883285949424,122.83818644321413,113.1143199162053,Heart
image_1277.jpg,137.98242467718794,92.68185078909612,78.70477044476327,Heart
image_1278.jpg,178.20218794835006,145.6803443328551,137.9305236728838,Heart
image_1279.jpg,73.73870157819225,59.5030487804878,57.44479913916786,Heart
image_128.jpg,59.69539766702015,58.88890774125132,60.21200424178155,Heart
image_1280.jpg,200.93477351916377,184.25602787456447,164.47184668989547,Heart
image_1281.jpg,155.41703730272596,132.7172525107604,110.8474175035868,Square
image_1282.jpg,178.2055236728838,142.2138450502152,132.7647776183644,Oval
image_1283.jpg,132.12476742521827,84.68892228424217,76.94883354801775,Heart
image_1284.jpg,140.6463892874223,121.21858759764068,113.85209628566874,Heart
image_1285.jpg,190.16204379562043,154.01313868613138,141.2462880541214,Heart
image_1286.jpg,178.5681850789096,135.28023672883788,118.71481348637016,Heart
image_1287.jpg,232.21644319492503,226.8105175893887,227.947952710496,Round
image_1289.jpg,147.83583213773315,135.17937589670015,134.5361549497848,Round
image_1292.jpg,62.616440831074975,65.38504065040651,73.99096657633243,Round
image_1293.jpg,123.14454806312769,104.7032281205165,94.68852223816356,Heart
image_1294.jpg,107.97198708751792,85.88116929698708,75.7524031563845,Heart
image_1295.jpg,166.6906743185079,127.16312769010042,46.19878048780488,Heart
image_1297.jpg,183.85697433444923,115.88407460545194,40.42815239917105,Heart
image_1298.jpg,180.48579626972744,90.3638450502152,71.04426111908178,Round
image_1299.jpg,135.56607683723897,76.31783835485413,70.17251713693608,Round
image_13.jpg,28.76696556671449,21.18396700143472,28.53812769010043,Heart
image_130.jpg,183.0497847919656,140.88357245337158,123.93213773314204,Round
image_1300.jpg,164.05181571815717,103.8243179765131,81.97271906052394,Heart
image_1302.jpg,108.34856527977044,35.03475609756097,47.06746771879484,Heart
image_1303.jpg,139.27026542324248,101.73547345767577,84.08583213773314,Heart
image_1304.jpg,111.38678604507564,37.92371102192035,23.763322012966967,Heart
image_1305.jpg,129.95954088952655,51.86137015781922,23.922847919655663,Heart
image_1306.jpg,180.64734576757533,141.84634146341463,115.79551649928264,Round
image_1307.jpg,160.480631276901,157.55399330463894,170.54203730272596,Round
image_1308.jpg,103.77379535990482,49.23340273646639,29.333254015466984,Heart
image_1309.jpg,119.26685796269727,82.6596843615495,75.73432568149211,Heart
image_131.jpg,181.64992826398853,139.33446915351507,116.477474892396,Heart
image_1310.jpg,245.1583931133429,189.0069583931133,121.8522955523673,Heart
image_1311.jpg,170.71123375467332,165.65871461634325,176.55663165390777,Heart
image_1312.jpg,175.1256251929608,144.11435628280333,132.0113306576104,Oval
image_1313.jpg,129.56219512195122,102.51361132966169,87.54008654602676,Heart
image_1315.jpg,126.20667144906744,92.55566714490676,64.14748923959827,Round
image_1316.jpg,220.2431133428981,136.04565997130558,80.83572453371592,Heart
image_1317.jpg,22.65188869665513,15.38869665513264,9.360438292964243,Heart
image_1318.jpg,176.97473057288713,129.62073170731708,112.39117980714693,Round
image_1319.jpg,146.3700143472023,107.85444763271164,88.39709469153514,Heart
image_132.jpg,157.8420731707317,124.37984218077474,128.06391678622668,Round
image_1320.jpg,209.03267973856208,137.254806312769,96.38944683564485,Heart
image_1322.jpg,75.2786102825057,53.85000877346903,51.40284260396561,Round
image_1323.jpg,137.1143830703013,87.87571736011478,76.54766857962697,Square
image_1324.jpg,126.87922843934322,81.59534512992188,70.58606727243743,Round
image_1325.jpg,48.63653934652554,34.90243902439025,31.236477987421384,Heart
image_1326.jpg,47.25182926829268,91.0802725968436,147.33898852223817,Heart
image_1327.jpg,80.01563618147989,72.37537569772435,70.23890797194791,Round
image_1328.jpg,214.45225968436156,161.61689383070302,142.94698708751793,Round
image_1329.jpg,116.79318507890962,118.08070301291248,119.05118364418938,Heart
image_1330.jpg,116.79404591104736,90.36545911047344,84.09913916786226,Heart
image_1331.jpg,145.5668842322226,109.07055994503608,116.35843352799724,Heart
image_1332.jpg,129.8322236069076,98.5476944988428,85.88481395762862,Heart
image_1333.jpg,149.87997151504362,43.04504183727968,37.16400213637173,Round
image_1334.jpg,71.88138013087448,65.72403331350387,65.30693039857228,Round
image_1336.jpg,122.72331420373028,88.63206599713055,82.749175035868,Heart
image_1337.jpg,124.46025824964131,101.98992109038736,89.25885939741751,Heart
image_1338.jpg,78.22815638450503,125.07654232424676,150.86757532281206,Heart
image_1339.jpg,149.0973803071364,143.01821138211383,146.4624751580849,Heart
image_1340.jpg,129.62987804878048,113.02873027259685,108.98199426111908,Heart
image_1341.jpg,170.74776571123377,107.98846359266513,82.00797578778707,Heart
image_1342.jpg,74.49730989956959,71.57022955523672,45.60025107604017,Heart
image_1344.jpg,138.02220229555238,101.8245337159254,75.84598278335724,Heart
image_1346.jpg,93.83479196556672,39.96664275466284,54.17553802008608,Square
image_1347.jpg,76.13529411764706,89.16018651362984,123.71517216642756,Heart
image_1348.jpg,134.56829268292682,106.67994978479196,97.4440100430416,Heart
image_1349.jpg,142.35569629311578,99.24574209245742,100.8439959925576,Heart
image_135.jpg,41.07625538020086,65.33217360114777,122.10656384505022,Round
image_1351.jpg,150.11930495775545,130.4526382910888,104.32842340188108,Round
image_1352.jpg,158.71929698708752,122.3424318507891,103.91230272596844,Round
image_1353.jpg,154.79634146341462,126.32994978479196,126.00218794835008,Round
image_1354.jpg,195.69666427546628,159.6857962697274,56.51262553802009,Heart
image_1355.jpg,184.63123306233064,168.04478319783198,172.10525067750677,Heart
image_1356.jpg,102.35826558265585,63.38208193846644,37.57953132472501,Heart
image_1357.jpg,151.58425394548064,108.61753945480632,83.70667144906743,Heart
image_1358.jpg,50.40414474732982,56.31021839630161,69.68557309102503,Round
image_1359.jpg,122.08773314203732,51.93332137733142,74.62991391678622,Heart
image_136.jpg,181.8922684520963,148.83676072054837,142.87868643392315,Round
image_1360.jpg,150.46061692969872,112.55936154949784,93.7246413199426,Heart
image_1361.jpg,43.66082756632065,35.626982410611305,31.80323673587082,Heart
image_1362.jpg,147.18464849354376,113.20989956958392,94.97847919655668,Heart
image_1363.jpg,127.47637528930034,119.0934306569343,119.89944810397007,Heart
image_1364.jpg,163.47345767575322,118.31007890961264,110.42331420373029,Heart
image_1366.jpg,168.50629682767416,139.02802486848398,126.94972102662204,Heart
image_1367.jpg,241.0682926829268,194.69044166117337,168.72702702702702,Heart
image_1369.jpg,93.57028148682788,74.3813003729099,59.490887766149406,Round
image_137.jpg,62.14079719479032,51.05986117074567,47.75400744239302,Round
image_1370.jpg,238.38055954088952,177.2867288378766,171.29734576757534,Oval
image_1371.jpg,129.25789096126255,107.95606169296988,100.24903156384504,Heart
image_1372.jpg,139.14931850789097,116.00075322812052,114.99713055954088,Heart
image_1373.jpg,92.48909612625538,63.562984218077474,60.41413199426112,Square
image_1374.jpg,181.0880387570999,161.69759438690278,147.64169729368527,Heart
image_1375.jpg,166.68090397923876,143.43717560553634,130.63988610149943,Heart
image_1376.jpg,110.82424677187949,99.54236011477762,86.89185796269727,Round
image_1377.jpg,118.66210744460386,105.18900047824008,102.88171528774112,Square
image_1378.jpg,97.756476313153,86.65142407327895,82.61524974953485,Heart
image_1379.jpg,25.00154949784792,29.937532281205165,42.3206599713056,Round
image_138.jpg,54.98952654232425,39.567862266857965,32.384756097560974,Heart
image_1380.jpg,179.42933205802646,139.192443806791,128.95485413677667,Heart
image_1381.jpg,133.29982065997132,81.088737446198,75.7567431850789,Heart
image_1384.jpg,171.6054595380391,116.47905023421094,93.11381036989178,Heart
image_1385.jpg,98.5305236728838,75.95677905308465,63.06660688665711,Heart
image_1386.jpg,184.92184361549496,149.51944045911048,134.76707317073172,Heart
image_1389.jpg,170.0131920415225,154.3970227797001,161.38941753171858,Round
image_139.jpg,195.0140243902439,173.57144906743184,171.33999282639886,Heart
image_1390.jpg,200.55832137733145,167.74573170731708,161.21083213773315,Round
image_1391.jpg,120.95225968436156,88.4573888091822,60.288020086083215,Heart
image_1393.jpg,159.43242467718795,104.7038737446198,68.112087517934,Heart
image_1394.jpg,143.23185078909611,100.79913916786226,79.88558106169297,Square
image_1395.jpg,81.49264261237654,78.2907881475509,83.40185446482565,Heart
image_1396.jpg,225.87690100430416,190.5372668579627,204.63454088952653,Heart
image_1397.jpg,180.59891598915988,138.05557149689145,123.36330304479516,Square
image_1399.jpg,168.23626255380202,143.35548780487804,144.41305595408895,Heart
image_14.jpg,83.11393454440599,79.66926182237601,83.94694348327566,Round
image_1401.jpg,158.22636298421807,99.42937589670014,83.38120516499282,Square
image_1402.jpg,64.56169296987088,61.2096843615495,52.95233142037303,Square
image_1404.jpg,69.47819120526972,127.7005875022254,125.723873954068,Round
image_1405.jpg,94.48697991391678,69.76653515064562,67.20283357245337,Heart
image_1406.jpg,80.3022570076447,74.68696760101929,71.49228248998908,Heart
image_1408.jpg,118.1895573622403,114.52654019873532,115.903450767841,Heart
image_1409.jpg,122.83895616578543,92.1453180965376,79.60692478253453,Heart
image_141.jpg,113.8526382910888,91.8621712099474,84.94241989478718,Heart
image_1410.jpg,105.39145602365114,63.04679970436068,47.08922394678492,Heart
